Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
990	-3735.529	-3718.986	-16.54324	0.1969503	0.1729568	0.3138405	-0.2549613	0.0116996	0.526905	0.00935485	0.0132497	0.427691	0.0111001	0.2565266	0.000180386	0.0197734	0.309521	3.67053	0.299368	0.296001	0.135313	0.269317	0.001565264	163.8871
1000	-3743.911	-3723.71	-20.20045	0.1680667	0.1691861	0.4076286	0.1027283	0.0127984	0.564044	0.0078636	0.00181558	0.401909	0.0115693	0.2426706	0.000150959	0.0180995	0.298658	3.68309	0.285174	0.288502	0.149672	0.276652	0.3453989	0.7025806
1010	-3736.366	-3720.154	-16.21212	0.1807868	0.1690019	0.3646124	0.08368786	0.0127077	0.516924	0.00720667	0.00360516	0.451936	0.00762093	0.03373801	0.000149621	0.0180196	0.298125	3.68371	0.309337	0.301762	0.135918	0.252983	0.1174259	0.2873133
1020	-3737.628	-3720.093	-17.53453	0.1577604	0.1628081	0.4436543	-0.1005607	0.0111634	0.532834	0.00284639	0.000883631	0.445159	0.00711352	0.1624874	0.000109611	0.0154379	0.280032	3.70442	0.294605	0.302553	0.134067	0.268774	0.06192672	2.623866
1030	-3737.341	-3719.415	-17.92641	0.1704358	0.1691504	0.3775122	-0.05540207	0.0121821	0.496387	0.00310614	0.00106428	0.473617	0.0136435	0.2023416	0.000150699	0.018084	0.298555	3.68321	0.286934	0.302737	0.134298	0.276032	0.1469395	1.37704
1040	-3737.384	-3720.372	-17.01178	0.1599712	0.172354	0.3996621	0.09025271	0.0118681	0.597725	0.00386149	0.00127316	0.380406	0.00486574	0.06029832	0.000175415	0.0195009	0.307793	3.67253	0.291746	0.299008	0.121456	0.28779	0.150551	0.4005175
1050	-3747.999	-3732.096	-15.9031	0.1704457	0.1758043	0.3322838	0.01055019	0.00771394	0.483954	0.00410062	0.00153931	0.493258	0.00943396	0.07105688	0.00020531	0.0210855	0.317646	3.66106	0.336987	0.312125	0.121785	0.229103	0.08160707	0.8707196
1060	-3737.648	-3720.332	-17.31643	0.1762355	0.1620011	0.3687576	0.1211608	0.0169069	0.545799	0.00408501	0.0030013	0.425949	0.00425913	0.0829383	0.000105072	0.0151167	0.277655	3.70712	0.276756	0.298925	0.132212	0.292107	0.2040991	0.4063629
1070	-3741.41	-3722.139	-19.27056	0.1733438	0.173304	0.3451098	-0.2495372	0.0107488	0.601385	0.00652602	0.00389216	0.372756	0.00469289	0.4041201	0.000183297	0.0199312	0.310516	3.66937	0.279257	0.321858	0.126383	0.272502	0.154583	2.61426
1080	-3740.661	-3724.772	-15.8885	0.2160606	0.2332711	0.3452846	0.1224164	0.00636704	0.60361	0.00761481	0.0057598	0.374135	0.00251326	0.003623615	0.0014216	0.0549036	0.464854	3.47882	0.307406	0.291613	0.132684	0.268296	0.12604	0.02874971
1090	-3740.352	-3723.876	-16.47617	0.2175192	0.1972883	0.3381977	0.1449176	0.00334616	0.478366	0.0119447	0.00237044	0.493017	0.0109566	0.03132479	0.000483102	0.0322259	0.376544	3.59075	0.305213	0.300414	0.140487	0.253885	0.1762424	0.1777369
1100	-3739.33	-3724.063	-15.26639	0.2197652	0.2049075	0.2965405	0.02459476	0.00598008	0.463699	0.0153731	0.00220267	0.5026	0.0101457	0.0453667	0.000626714	0.0366537	0.396344	3.56638	0.300464	0.293378	0.138322	0.267837	0.06996147	0.6484527
1110	-3741.91	-3725.308	-16.60206	0.2239149	0.1848041	0.3082023	0.1767825	0.00534484	0.60786	0.0119321	0.0023001	0.364705	0.00785773	0.0458484	0.000301045	0.0254945	0.342851	3.63135	0.302956	0.309235	0.133329	0.25448	0.2226309	0.2059391
1120	-3737.121	-3719.661	-17.46001	0.2287924	0.190123	0.3571082	0.1290893	0.00713575	0.517577	0.0144935	0.00177707	0.451226	0.00779059	0.08795246	0.000371068	0.0282788	0.357392	3.61396	0.299973	0.299194	0.134089	0.266743	0.2170418	0.4052329
1130	-3733.712	-3718.902	-14.81023	0.2246528	0.1764343	0.3342309	0.004050599	0.010983	0.475869	0.00975776	0.00197299	0.496275	0.00514246	0.002799756	0.000211154	0.0213813	0.319434	3.65897	0.291739	0.312379	0.139223	0.256659	0.006850355	0.4087024
1140	-3746.53	-3727.544	-18.98604	0.2294172	0.2091853	0.308646	0.3792373	0.0134282	0.461987	0.0151766	0.00215314	0.505061	0.00219484	0.08034499	0.000719302	0.0392369	0.407202	3.55284	0.331426	0.27641	0.130675	0.26149	0.4595823	0.1748218
1150	-3738.109	-3721.658	-16.45122	0.2208143	0.204241	0.2643623	0.2419066	0.0148354	0.527328	0.0136597	0.00409019	0.438112	0.00197548	0.0286998	0.000613084	0.0362574	0.394636	3.56849	0.293328	0.302941	0.133941	0.26979	0.2706064	0.1060574
1160	-3739.881	-3725.1	-14.78086	0.277159	0.1979769	0.2707507	0.0206352	0.00694117	0.583915	0.0143251	0.005198	0.386451	0.00316931	0.02940435	0.00049501	0.0326166	0.378357	3.58853	0.29373	0.303355	0.132755	0.270159	0.05003955	0.5876223
1170	-3742.408	-3725.28	-17.12797	0.2858514	0.2211322	0.3038962	-0.1088537	0.00910188	0.530128	0.0159367	0.0108617	0.431489	0.00248213	0.2134437	0.00102741	0.0467865	0.436536	3.51565	0.299395	0.315212	0.123551	0.261842	0.1045901	2.040765
1180	-3737.766	-3722.613	-15.15233	0.2586227	0.1968314	0.2863672	0.07399526	0.0132349	0.561928	0.0168927	0.0130744	0.392668	0.00220252	0.01791412	0.000475316	0.0319677	0.375338	3.59222	0.302925	0.296536	0.135609	0.26493	0.09190939	0.1949107
1190	-3742.611	-3726.921	-15.6906	0.2450676	0.2300502	0.3003249	0.02857317	0.0118038	0.586699	0.0157855	0.012385	0.371961	0.00136612	0.06423676	0.00130861	0.0527103	0.457485	3.4885	0.27903	0.288176	0.13598	0.296814	0.09280993	0.6921324
1200	-3739.227	-3724.847	-14.37974	0.2574723	0.1672689	0.2628281	0.01208032	0.00973546	0.509858	0.0109258	0.0132764	0.455853	0.000351194	0.01512033	0.000137465	0.0172768	0.293092	3.68949	0.320184	0.29369	0.139469	0.246658	0.02720065	0.5558812
1210	-3738.24	-3720.249	-17.9903	0.2715865	0.2088418	0.2707615	0.09577618	0.00897147	0.502341	0.0122417	0.0130807	0.463092	0.00027259	0.1765863	0.000711537	0.039027	0.406338	3.55392	0.296128	0.297709	0.131563	0.2746	0.2723625	0.6483503
1220	-3742.876	-3726.609	-16.26616	0.2674057	0.2136485	0.2725209	0.2194403	0.00893307	0.491471	0.0121893	0.00915334	0.477923	0.000330626	0.02050836	0.000825631	0.0420017	0.418332	3.53884	0.289784	0.324064	0.134866	0.251286	0.2399486	0.0854698
1230	-3735.349	-3721.404	-13.94599	0.2680631	0.1957493	0.2411335	0.0124538	0.00745219	0.544409	0.0135061	0.0130172	0.421249	0.000366344	0.002300624	0.000457233	0.0313598	0.372473	3.59571	0.273343	0.318898	0.135147	0.272611	0.01475442	0.1559278
1240	-3743.618	-3725.676	-17.94247	0.2287829	0.2053332	0.3162842	-0.1633802	0.00761394	0.454885	0.00917673	0.00590882	0.521927	0.000487703	0.2834969	0.000635532	0.0369078	0.397433	3.56502	0.310038	0.296718	0.139032	0.254212	0.1201166	2.36018
1250	-3738.383	-3723.336	-15.0472	0.2469114	0.2221769	0.2963874	0.03782704	0.0107135	0.445848	0.0131315	0.00486491	0.521261	0.00418118	0.02316794	0.001058	0.0474685	0.439032	3.51244	0.306265	0.271448	0.136843	0.285443	0.06099498	0.3798335
1260	-3736.856	-3721.495	-15.36031	0.220961	0.2252482	0.2819234	0.02389157	0.0125871	0.550384	0.0114827	0.00214306	0.421378	0.00202522	0.05849025	0.00115152	0.0494922	0.446305	3.50305	0.300811	0.299915	0.135425	0.263849	0.08238183	0.7099898
1270	-3745.477	-3730.528	-14.94852	0.2433497	0.210691	0.2683107	-0.03571761	0.0167918	0.460582	0.00789102	0.00356891	0.497325	0.0138416	0.07205919	0.000754041	0.0401618	0.41098	3.5481	0.286478	0.264648	0.148768	0.300106	0.03634158	1.98283
1280	-3742.114	-3726.427	-15.68708	0.2587038	0.1848277	0.2930742	-0.09993142	0.0185499	0.601415	0.00635639	0.00329466	0.358441	0.0119426	0.1338637	0.000301333	0.0255066	0.342916	3.63128	0.316446	0.289246	0.122736	0.271573	0.03393227	3.945026
1290	-3739.16	-3722.81	-16.34987	0.2489829	0.1712458	0.3197075	0.08026941	0.0149433	0.574133	0.00887356	0.000795422	0.392231	0.00902355	0.06739112	0.000166545	0.0190048	0.304606	3.67622	0.314428	0.288731	0.125751	0.27109	0.1476605	0.4563922
1300	-3740.976	-3723.611	-17.36485	0.2818547	0.1926903	0.2699213	-0.3813664	0.0176841	0.430076	0.00659199	0.00321708	0.531261	0.01117	0.3860396	0.000408781	0.0296678	0.364312	3.60561	0.297164	0.297889	0.142601	0.262346	0.004673268	82.60592
1310	-3745.463	-3730.704	-14.75911	0.3198345	0.2197032	0.2165647	-0.006058946	0.0198481	0.597772	0.0053618	0.00110928	0.366824	0.00908544	0.071362	0.000986531	0.0458591	0.433104	3.52005	0.280598	0.26617	0.145398	0.307835	0.06530305	1.092782
1320	-3737.93	-3722.437	-15.49346	0.2620009	0.1925205	0.2695724	-0.06090964	0.0203941	0.594591	0.00501163	0.00759538	0.364872	0.00753559	0.1152766	0.000406206	0.0295751	0.363857	3.60616	0.27195	0.308478	0.126646	0.292925	0.054367	2.120342
1330	-3737.978	-3722.714	-15.26342	0.2500461	0.1977343	0.2821755	-0.03849812	0.0193976	0.568684	0.00552644	0.00485715	0.39341	0.00812498	0.08354318	0.00049079	0.0324787	0.377719	3.58931	0.283481	0.296039	0.136002	0.284478	0.04504505	1.854658
1340	-3735.512	-3721.088	-14.42398	0.254989	0.1841529	0.277773	-0.01255708	0.017505	0.513197	0.00811576	0.0101045	0.44224	0.00883813	0.02190653	0.000293191	0.0251626	0.341052	3.63349	0.287104	0.302076	0.132414	0.278406	0.009349449	2.343082
1350	-3740.023	-3722.931	-17.09206	0.2794744	0.2191991	0.2658519	0.2490075	0.0159302	0.45461	0.00700729	0.00926096	0.504518	0.00867282	0.05348347	0.000972382	0.0455335	0.431889	3.52161	0.314149	0.280187	0.149563	0.256101	0.302491	0.1768101
1360	-3741.32	-3723.454	-17.86562	0.2671493	0.2250524	0.2648444	-0.2041022	0.0187141	0.455259	0.00566737	0.0105079	0.505237	0.00461454	0.3257778	0.0011454	0.0493624	0.445844	3.50365	0.304023	0.285339	0.146755	0.263882	0.1216756	2.677429
1370	-3737.42	-3721.993	-15.42629	0.2680157	0.2237394	0.269069	-0.08932931	0.0187362	0.430158	0.00512353	0.00688538	0.536293	0.00280342	0.1253573	0.00110491	0.0484946	0.442744	3.50766	0.28565	0.290122	0.151229	0.272999	0.03602801	3.479441
1380	-3740.911	-3724.357	-16.55357	0.2729933	0.1926833	0.2639979	-0.005190048	0.0179821	0.442433	0.00839675	0.00260824	0.522571	0.00600878	0.1466178	0.000408675	0.0296639	0.364293	3.60563	0.28599	0.298117	0.156036	0.259858	0.1414278	1.036698
1390	-3736.16	-3719.414	-16.74644	0.2553851	0.2067594	0.3045417	-0.06892651	0.0130755	0.541644	0.00853729	0.00214515	0.42979	0.00480789	0.1722783	0.000665703	0.0377637	0.401068	3.5605	0.285876	0.299933	0.141374	0.272817	0.1033518	1.666912
1400	-3735.982	-3721.192	-14.79046	0.253645	0.2438609	0.263928	0.07591872	0.0130871	0.542125	0.00916895	0.00257734	0.430171	0.00287072	0.008485988	0.00183788	0.0622936	0.488359	3.44751	0.296568	0.297857	0.127404	0.278171	0.08440471	0.1005393
1410	-3736.058	-3719.955	-16.10309	0.2535591	0.1900008	0.2831452	-0.1574368	0.0107695	0.488379	0.0102574	0.00527532	0.476645	0.00867414	0.1913049	0.000369338	0.0282134	0.357061	3.61436	0.276815	0.312701	0.139163	0.271321	0.03386817	5.648518
1420	-3742.722	-3720.702	-22.01978	0.2627842	0.2224936	0.2966077	-0.5927164	0.0116734	0.500566	0.0112949	0.00606196	0.457721	0.0126823	0.7365226	0.0010674	0.0476759	0.439786	3.51147	0.286616	0.302428	0.14552	0.265435	0.1438062	5.121633
1430	-3732.065	-3717.024	-15.04045	0.2452224	0.1880973	0.2719535	0.05034096	0.0164805	0.505988	0.00478913	0.00124894	0.462679	0.00881408	0.03158451	0.000343141	0.0272034	0.351886	3.62057	0.308863	0.289459	0.139315	0.262362	0.08192547	0.3855273
1440	-3739.56	-3725.67	-13.89006	0.2703819	0.1799434	0.2340057	-0.005007114	0.017816	0.577229	0.0101418	0.00323717	0.381486	0.0100904	0.01197629	0.000245995	0.0230647	0.329329	3.64736	0.3124	0.277573	0.141714	0.268313	0.006969178	1.718465
1450	-3743.982	-3729.537	-14.44562	0.3698721	0.2235697	0.2312954	0.03835544	0.0121584	0.554546	0.00598904	0.00226841	0.417371	0.00766735	0.02223378	0.00109975	0.0483828	0.442342	3.50818	0.270581	0.318977	0.136063	0.274379	0.06058921	0.3669594
1460	-3744.116	-3727.834	-16.28162	0.3577587	0.1898865	0.2002658	0.02393065	0.0114551	0.56017	0.00584621	0.00328979	0.405452	0.0137866	0.146831	0.000367725	0.0281523	0.356751	3.61473	0.291217	0.296931	0.149906	0.261946	0.1707617	0.8598594
1470	-3749.688	-3733.623	-16.06554	0.3101996	0.1989402	0.2351238	-0.08933834	0.0160981	0.38879	0.00682769	0.00672048	0.569791	0.0117735	0.1777663	0.000512015	0.0331663	0.380886	3.58544	0.30293	0.284385	0.17549	0.237195	0.08842795	2.010295
1480	-3744.601	-3730.414	-14.18645	0.3459322	0.2297935	0.2261917	-0.05255412	0.0133193	0.471058	0.00885834	0.00203371	0.491948	0.0127826	0.05643522	0.00129987	0.0525367	0.456894	3.48927	0.292038	0.293741	0.14244	0.271781	0.003881098	14.54105
1490	-3741.861	-3727.107	-14.75407	0.328462	0.223951	0.1963156	-0.05589029	0.0177517	0.561805	0.0166552	0.0033181	0.392329	0.00814145	0.106884	0.00111137	0.0486342	0.443245	3.50701	0.281238	0.30515	0.141742	0.27187	0.05099374	2.096023
1500	-3739.652	-3724.956	-14.69674	0.3310484	0.215365	0.2736268	-0.03664832	0.0128748	0.533144	0.00615268	0.00307681	0.438325	0.00642698	0.05159306	0.000869261	0.0430831	0.422558	3.53349	0.287619	0.298693	0.128741	0.284948	0.01494473	3.452257
1510	-3741.024	-3725.721	-15.30295	0.3055571	0.2218234	0.2142268	-0.1583338	0.0139123	0.525931	0.00991309	0.00254502	0.432394	0.0153044	0.1791804	0.00104758	0.0472374	0.438189	3.51353	0.313989	0.285042	0.125888	0.275082	0.02084664	8.595172
1520	-3740.389	-3725.65	-14.73913	0.3219066	0.2028235	0.2535303	-0.09014508	0.0137759	0.520775	0.00812646	0.0156439	0.428156	0.0135228	0.09157625	0.000584789	0.0354201	0.390987	3.57301	0.309372	0.30958	0.117489	0.263559	0.001431163	63.98729
1530	-3743.401	-3729.147	-14.25446	0.3069775	0.2219883	0.233434	0.05603066	0.0156339	0.46178	0.006726	0.0100595	0.483325	0.022475	0.003131201	0.00105244	0.0473452	0.438582	3.51302	0.290693	0.309951	0.133332	0.266024	0.05916186	0.052926
1540	-3740.601	-3725.669	-14.93198	0.2871959	0.1699901	0.2573088	0.09346341	0.0201672	0.506541	0.00649758	0.00379375	0.45646	0.00654132	0.01052655	0.000156906	0.0184503	0.300984	3.68041	0.307007	0.278914	0.14701	0.267069	0.10399	0.1012266
1550	-3736.339	-3720.356	-15.98349	0.2663647	0.1879591	0.2631078	0.1937417	0.0133123	0.574187	0.0114913	0.00214837	0.392529	0.00633183	0.0201685	0.000341292	0.0271306	0.351509	3.62102	0.2904	0.318026	0.125555	0.266019	0.2139102	0.0942849
1560	-3742.917	-3724.302	-18.61573	0.2615539	0.2346882	0.2517257	0.1947313	0.0133466	0.575668	0.0115209	0.00215391	0.393542	0.00376888	0.1753272	0.00147329	0.055877	0.468064	3.47459	0.292711	0.324104	0.125716	0.257468	0.3700585	0.4737824
1570	-3736.314	-3722.112	-14.20209	0.2610174	0.2055424	0.272555	-0.007158073	0.0205908	0.537046	0.012388	0.00197098	0.42316	0.00484467	0.0087189	0.000639895	0.0370328	0.397967	3.56436	0.285293	0.299781	0.134444	0.280482	0.001560827	5.586078
1580	-3737.34	-3722.756	-14.58453	0.2640662	0.2345196	0.2678331	0.01478433	0.0140151	0.570853	0.0100809	0.00259757	0.397234	0.00521989	0.02286341	0.00146707	0.055761	0.467683	3.47509	0.288716	0.30567	0.123713	0.281901	0.03764774	0.6072984
1590	-3741.219	-3724.272	-16.94754	0.244582	0.2190586	0.3226338	-0.04974775	0.0140441	0.572035	0.00816125	0.0017649	0.398056	0.00593864	0.1670987	0.000968464	0.0454429	0.431549	3.52204	0.302497	0.288732	0.133263	0.275508	0.117351	1.423923
1600	-3740.548	-3725.019	-15.52899	0.2250153	0.1793149	0.3255006	-0.001100805	0.00936719	0.56422	0.00673017	0.001809	0.412131	0.00574299	0.05409027	0.000239464	0.0227588	0.327565	3.64944	0.302248	0.317252	0.11778	0.26272	0.05298947	1.020774
1610	-3741.761	-3725.132	-16.62975	0.268228	0.157425	0.2671987	-0.2890267	0.0054498	0.550246	0.0130286	0.00677211	0.418272	0.00623177	0.3007075	8.19877e-05	0.0133623	0.264091	3.72247	0.323545	0.279598	0.130051	0.266806	0.01168078	25.74379
1620	-3738.112	-3722.339	-15.77353	0.2383672	0.2186765	0.2897821	0.1383709	0.00682431	0.548628	0.0148568	0.00796204	0.417042	0.00468646	0.02128101	0.000957859	0.0451967	0.430626	3.52322	0.305715	0.286082	0.131818	0.276385	0.1596519	0.1332963
1630	-3738.208	-3723.537	-14.67099	0.252086	0.1965948	0.2825854	0.03362529	0.00721351	0.549864	0.0148902	0.00797998	0.417981	0.0020709	0.01106238	0.000471319	0.0318344	0.374712	3.59298	0.280579	0.306599	0.144286	0.268536	0.04468767	0.2475489
1640	-3735.975	-3717.969	-18.00678	0.2583736	0.1910046	0.2822765	0.241738	0.00841302	0.571616	0.0120553	0.00573985	0.400481	0.00169447	0.1052538	0.000383722	0.0287525	0.359776	3.61109	0.306593	0.291481	0.135572	0.266353	0.3469918	0.3033321
1650	-3739.63	-3720.532	-19.09803	0.2457244	0.1877401	0.3299429	0.3336956	0.0144996	0.548748	0.00496233	0.00250522	0.427071	0.00221396	0.09543806	0.000338379	0.0270156	0.350911	3.62173	0.297891	0.301333	0.137057	0.26372	0.4291336	0.2223971
1660	-3744.23	-3728.606	-15.62343	0.2265585	0.1687772	0.2917131	-0.1254569	0.0306289	0.541872	0.00295859	0.0015634	0.421719	0.00125765	0.1438175	0.000148	0.0179224	0.297474	3.68446	0.279217	0.321747	0.136431	0.262604	0.01836062	7.832932
1670	-3742.723	-3727.846	-14.87773	0.2425857	0.1964098	0.2745915	0.0521859	0.0258478	0.457288	0.00253574	0.00679568	0.50513	0.00240305	0.01903829	0.00046821	0.0317303	0.374223	3.59358	0.308668	0.273533	0.140847	0.276952	0.07122419	0.2673009
1680	-3740.765	-3725.923	-14.8429	0.220125	0.2114516	0.3158302	-0.02279118	0.0191396	0.543066	0.00104666	0.004867	0.428295	0.00358603	0.02944217	0.000772025	0.0406321	0.412879	3.54572	0.312574	0.304106	0.132588	0.250731	0.006650989	4.426735
1690	-3735.199	-3720.133	-15.06633	0.2330467	0.2093233	0.283076	-0.02114931	0.0197084	0.535235	0.00232848	0.00212081	0.430142	0.0104647	0.06241712	0.000722439	0.0393213	0.40755	3.55241	0.293986	0.300878	0.120593	0.284544	0.04126781	1.512489
1700	-3738.878	-3723.498	-15.38037	0.2219712	0.1845627	0.3285682	0.02182855	0.0156801	0.534211	0.00340407	0.00167876	0.429319	0.015707	0.03308406	0.000298117	0.0253713	0.342185	3.63215	0.281924	0.315009	0.141829	0.261238	0.05491261	0.6024856
1710	-3738.597	-3723.698	-14.89895	0.2701465	0.1976301	0.2691465	0.006827778	0.0206507	0.615546	0.00532847	0.00278162	0.348295	0.00739803	0.04565839	0.000488988	0.0324196	0.377445	3.58965	0.301929	0.289886	0.127365	0.280819	0.05248617	0.8699128
1720	-3740.168	-3725.045	-15.12217	0.2492624	0.2188255	0.2357499	0.08425436	0.0268954	0.543098	0.00594544	0.00376726	0.41174	0.00855351	0.03983705	0.000961983	0.0452926	0.430986	3.52276	0.288021	0.299199	0.136606	0.276175	0.1240914	0.3210299
1730	-3738.353	-3722.663	-15.6908	0.2672816	0.2238103	0.256866	-0.1363536	0.0151879	0.545576	0.0117793	0.0121247	0.407854	0.00747894	0.1722185	0.00110707	0.0485413	0.442912	3.50744	0.310178	0.300404	0.12125	0.268168	0.03586485	4.801874
1740	-3737.791	-3721.967	-15.8239	0.2699534	0.1748236	0.2493802	0.178487	0.0134355	0.554142	0.00518924	0.00430788	0.414258	0.008668	0.0237025	0.000196453	0.020629	0.314856	3.66432	0.311706	0.300573	0.125394	0.262327	0.2021895	0.1172291
1750	-3741.844	-3726.873	-14.97128	0.3025	0.216257	0.2687565	-0.05236693	0.013436	0.555906	0.00387622	0.00469316	0.405701	0.0163879	0.07878619	0.000892548	0.0436489	0.424742	3.53072	0.284694	0.310908	0.142093	0.262305	0.02641926	2.98215
1760	-3745.12	-3730.125	-14.99516	0.3053475	0.2653993	0.258183	0.06902386	0.0150906	0.513514	0.00825479	0.00409481	0.432542	0.0265037	0.02376587	0.00290844	0.0780149	0.532855	3.38622	0.317677	0.296513	0.134448	0.251363	0.09278973	0.2561261
1770	-3739.309	-3724.611	-14.69744	0.3092761	0.2098072	0.2475289	-0.09097495	0.0175686	0.50792	0.00707833	0.0030356	0.449919	0.014478	0.09457793	0.000733512	0.0396179	0.408765	3.55088	0.288972	0.309815	0.145372	0.255842	0.003602977	26.24994
1780	-3743.005	-3726.985	-16.01952	0.2589165	0.1745143	0.260426	-0.2196732	0.0111257	0.5335	0.00858313	0.00156718	0.435575	0.00964889	0.2306897	0.00019372	0.020486	0.313974	3.66535	0.271462	0.331612	0.133643	0.263283	0.01101649	20.94039
1790	-3734.112	-3719.981	-14.13047	0.2867859	0.229579	0.2529509	-0.009440011	0.0158412	0.505911	0.00635365	0.00460691	0.458849	0.00843893	0.01723502	0.00129259	0.0523917	0.456398	3.48992	0.307925	0.2934	0.120526	0.27815	0.007795007	2.211033
1800	-3744.424	-3726.916	-17.50845	0.2884721	0.2702494	0.2232286	0.4073511	0.0150306	0.50286	0.00623466	0.00469652	0.456082	0.0150964	0.02267765	0.00319271	0.0816551	0.542289	3.37286	0.287333	0.312872	0.130082	0.269713	0.4300287	0.05273521
1810	-3738.989	-3722.378	-16.61069	0.2552419	0.2181711	0.2722576	-0.203925	0.0158488	0.530234	0.00657406	0.0112171	0.419947	0.0161796	0.2525438	0.000943955	0.0448718	0.429402	3.52478	0.310769	0.294964	0.12223	0.272037	0.0486188	5.194365
1820	-3740.653	-3724.703	-15.95045	0.2656951	0.2039661	0.2679453	-0.07310734	0.00546465	0.49778	0.0114068	0.00197061	0.468439	0.0149388	0.1497159	0.000607523	0.0360944	0.39393	3.56937	0.304112	0.312446	0.12328	0.260162	0.07660859	1.954297
1830	-3741.691	-3725.653	-16.03784	0.2624764	0.1703275	0.2527367	0.1503332	0.00636608	0.533505	0.0210501	0.00515864	0.42243	0.0114898	0.04974278	0.000159453	0.0185984	0.301959	3.67928	0.292105	0.310101	0.131313	0.266481	0.200076	0.2486195
1840	-3745.112	-3727.847	-17.26512	0.2665775	0.2132594	0.2626935	0.08701054	0.00894418	0.5449	0.0214997	0.0107604	0.406843	0.00705224	0.1489904	0.000815954	0.0417579	0.41737	3.54006	0.288553	0.331994	0.124027	0.255426	0.236001	0.6313128
1850	-3736.202	-3722.145	-14.05717	0.2690381	0.2322491	0.2607527	-0.004798522	0.0089645	0.515226	0.0205144	0.00764039	0.43774	0.00991462	0.005883501	0.00138507	0.0542047	0.462528	3.48188	0.307252	0.288952	0.132315	0.27148	0.001084979	5.422685
1860	-3739.514	-3724.234	-15.28013	0.2815557	0.210876	0.2927071	-0.01537017	0.00627447	0.523929	0.0178494	0.00381928	0.445134	0.00299417	0.06537479	0.000758388	0.040276	0.411442	3.54752	0.277294	0.323267	0.130767	0.268672	0.05000462	1.307375
1870	-3743.673	-3724.893	-18.78057	0.2804657	0.1743436	0.2522004	0.2574728	0.00844552	0.538504	0.0132356	0.00229516	0.434949	0.00257072	0.151195	0.000192224	0.0204073	0.313487	3.66591	0.288794	0.314464	0.125119	0.271623	0.4086678	0.3699703
