Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2089	1	-3734.048	-3717.865	-16.1831	0.1631927	0.1823902	0.4051769	-0.09517181	0.012861	0.530775	0.0073631	0.00491164	0.441424	0.00266524	0.09667725	0.000272686	0.0242739	0.336163	3.63929	0.312366	0.284591	0.136132	0.266911	0.001505443	64.21849
2090	0	-3738.503	-3723.196	-15.30756	0.2244731	0.2046527	0.3416035	0.01808497	0.0063175	0.521285	0.00701611	0.0273917	0.435973	0.00201653	0.02244524	0.000621479	0.0365021	0.395692	3.56718	0.306935	0.291011	0.14301	0.259044	0.04053021	0.5537904
2091	1	-3739.423	-3721.434	-17.98942	0.1564011	0.1473674	0.3853624	-0.1341382	0.0103826	0.53179	0.011948	0.00190224	0.442269	0.00170854	0.2440452	4.50182e-05	0.00991549	0.233871	3.75617	0.323371	0.292499	0.123519	0.260612	0.109907	2.22047
2092	0	-3750.33	-3728.869	-21.46143	0.2017451	0.1868733	0.315235	-0.1172788	0.00626099	0.516622	0.00890511	0.0271467	0.432073	0.00899224	0.4663968	0.000327025	0.0265625	0.34854	3.62457	0.302645	0.313591	0.137526	0.246237	0.349118	1.335929
2093	1	-3747.992	-3726.624	-21.36844	0.1550587	0.1643415	0.5138306	0.1805292	0.0101138	0.576216	0.0129461	0.00206115	0.395887	0.00277511	0.2198938	0.000118648	0.016058	0.284538	3.69929	0.290343	0.316253	0.124135	0.269268	0.4004231	0.5491538
2094	0	-3743.149	-3728.143	-15.00618	0.2456708	0.1838483	0.2584789	0.07173405	0.00800344	0.51368	0.00885439	0.0309942	0.429612	0.00885637	0.0262844	0.000289571	0.025008	0.34021	3.63449	0.288488	0.30534	0.13173	0.274441	0.09801845	0.2681577
2095	1	-3733.58	-3717.352	-16.22727	0.1602938	0.1757245	0.4304016	0.06383326	0.00781952	0.560612	0.0090862	0.00146133	0.418788	0.00223359	0.003719666	0.000204578	0.0210482	0.317419	3.66133	0.304065	0.301029	0.121175	0.27373	0.06755292	0.05506298
2096	0	-3739.55	-3724.332	-15.21764	0.2475981	0.2222866	0.2927013	0.06048753	0.00970271	0.411331	0.0070994	0.0133037	0.550022	0.00854125	0.02455186	0.00106125	0.0475403	0.439293	3.51211	0.306738	0.300364	0.147171	0.245727	0.08503939	0.2887116
2097	1	-3738.541	-3720.883	-17.65825	0.1625272	0.1559838	0.4155289	0.2090701	0.00492385	0.510222	0.00533006	0.0054131	0.46964	0.00447026	0.03148468	7.55973e-05	0.0128337	0.259792	3.7273	0.307956	0.308436	0.120471	0.263136	0.2405548	0.1308836
2098	0	-3747.038	-3728.732	-18.30607	0.2397692	0.1837388	0.3514323	-0.3836497	0.00868554	0.567812	0.00853004	0.0088924	0.386392	0.0196884	0.3942403	0.000288276	0.0249525	0.339906	3.63485	0.297732	0.327659	0.105916	0.268693	0.0105906	37.2255
2099	1	-3738.137	-3721.842	-16.29512	0.1606087	0.1937864	0.4035782	-0.004099276	0.0117596	0.580225	0.00581646	0.00580491	0.391353	0.00504107	0.05916534	0.000425696	0.0302695	0.367247	3.60206	0.299951	0.306942	0.131628	0.261479	0.05506606	1.074443
2100	0	-3739.347	-3722.274	-17.07286	0.2346318	0.1956599	0.3067673	-0.05648773	0.00758384	0.495789	0.00420501	0.00776446	0.472402	0.0122559	0.185034	0.000455761	0.0313098	0.372236	3.596	0.29304	0.300624	0.129062	0.277275	0.1285463	1.439435
2101	1	-3736.663	-3719.402	-17.26052	0.1548286	0.153383	0.4760308	0.1052161	0.00851175	0.522821	0.00563415	0.00214563	0.456747	0.0041397	0.02009296	6.50469e-05	0.0119089	0.252005	3.73602	0.292091	0.300921	0.136435	0.270553	0.125309	0.1603473
2102	0	-3740.088	-3722.807	-17.28092	0.257186	0.2226353	0.261397	-0.006797149	0.0110642	0.553372	0.0057674	0.00930417	0.402032	0.01846	0.2004764	0.00107162	0.0477688	0.440124	3.51104	0.303681	0.282139	0.130991	0.28319	0.1936792	1.035095
2103	1	-3740.664	-3721.596	-19.06784	0.1607761	0.165716	0.4307612	-0.3398779	0.0146113	0.518935	0.00559227	0.00453616	0.453352	0.00297397	0.388028	0.000127221	0.0166246	0.288562	3.69469	0.307178	0.300927	0.12368	0.268215	0.04815006	8.058722
2104	0	-3735.804	-3720.782	-15.02135	0.2022506	0.1908769	0.3016727	0.01016542	0.00959045	0.47966	0.00946997	0.00945702	0.481899	0.00992279	0.03332965	0.00038187	0.0286837	0.359431	3.6115	0.310555	0.292944	0.131721	0.26478	0.04349508	0.7662856
2105	1	-3743.247	-3725.995	-17.25204	0.1861882	0.2230751	0.3457624	0.3031407	0.0157152	0.502602	0.00362569	0.00180958	0.470783	0.00546531	0.002176162	0.0010848	0.0480575	0.441169	3.50969	0.335991	0.285491	0.128686	0.249833	0.3053169	0.007127554
2106	0	-3740.63	-3724.881	-15.74883	0.2070752	0.2110855	0.3474799	-0.03097	0.0175581	0.479418	0.0039227	0.0077264	0.481655	0.00971998	0.07081361	0.000763331	0.0404055	0.411966	3.54687	0.305987	0.275951	0.128947	0.289114	0.03984361	1.777289
2107	1	-3737.919	-3720.911	-17.00742	0.2191342	0.2211769	0.2908566	0.2333	0.0170492	0.495154	0.0073363	0.00176272	0.463807	0.0148907	0.05157128	0.0010287	0.0468156	0.436643	3.51551	0.282142	0.296937	0.13628	0.28464	0.2848712	0.1810336
2108	0	-3742.602	-3727.458	-15.14427	0.2581037	0.2014772	0.2520379	0.01240706	0.0200801	0.471948	0.00386158	0.0168375	0.47415	0.0131227	0.06855811	0.000558781	0.034632	0.387502	3.57731	0.311284	0.298957	0.127659	0.2621	0.08096517	0.8467605
2109	1	-3743.098	-3727.037	-16.0615	0.2035399	0.2104262	0.3776919	-0.109681	0.0171532	0.498175	0.00835073	0.00139616	0.466636	0.0082885	0.1122929	0.00074785	0.0399986	0.410317	3.54894	0.295129	0.324434	0.147539	0.232898	0.002611899	42.99284
2110	0	-3736.225	-3721.033	-15.19175	0.2575545	0.2218675	0.2892248	0.04967412	0.021081	0.464198	0.00726041	0.00451976	0.498512	0.00442827	0.02983607	0.00104888	0.0472662	0.438294	3.51339	0.282406	0.317502	0.131629	0.268462	0.0795102	0.3752484
2111	1	-3742.731	-3722.137	-20.59404	0.232654	0.1871154	0.3091005	0.4664389	0.0137126	0.50181	0.00758252	0.00117204	0.470041	0.00568233	0.134582	0.000330168	0.0266887	0.349203	3.62378	0.303185	0.311852	0.124624	0.260339	0.6010208	0.2239223
2112	0	-3741.014	-3725.637	-15.3773	0.2777	0.1788242	0.2616354	-0.02023937	0.0166553	0.57661	0.00809816	0.00646743	0.385821	0.00634796	0.09025773	0.000234453	0.0225213	0.326185	3.65106	0.290258	0.311795	0.135523	0.262423	0.07001836	1.289058
2113	1	-3737.98	-3720.852	-17.12823	0.2415675	0.2077943	0.2941129	0.2924759	0.0135698	0.566224	0.00771978	0.00591962	0.393577	0.0129904	0.02555035	0.000688216	0.0383896	0.403692	3.55723	0.309854	0.286031	0.118651	0.285464	0.3180263	0.08034037
2114	0	-3741.212	-3725.595	-15.61735	0.3139884	0.2163071	0.2419902	0.1210141	0.0167105	0.578521	0.00801994	0.0058092	0.387099	0.00383996	0.04435742	0.00089387	0.0436808	0.424865	3.53056	0.302805	0.29402	0.129905	0.27327	0.1653715	0.2682289
2115	1	-3740.462	-3725.283	-15.17905	0.248854	0.1938554	0.2855904	0.07638933	0.0180087	0.464053	0.0111098	0.0060187	0.494758	0.00605182	0.01857905	0.000426777	0.0303075	0.367431	3.60183	0.314442	0.29644	0.131852	0.257266	0.09496839	0.1956341
2116	0	-3736.985	-3721.83	-15.15577	0.3195947	0.2188999	0.2354378	-0.000567274	0.0124697	0.577321	0.0080033	0.0057205	0.386296	0.0101891	0.08119316	0.000964049	0.0453406	0.431166	3.52253	0.293509	0.307422	0.123302	0.275766	0.08062589	1.007036
2117	1	-3738.067	-3722.964	-15.10311	0.2103459	0.2174293	0.3477503	0.007562409	0.0169446	0.57412	0.00889822	0.00370163	0.392411	0.00392522	0.01104822	0.000923799	0.0443965	0.4276	3.52708	0.262937	0.310165	0.131688	0.29521	0.01861062	0.593651
2118	0	-3740.918	-3725.872	-15.04564	0.2518263	0.2079555	0.328009	0.02628558	0.0188952	0.440273	0.00602673	0.00715634	0.518071	0.00957808	0.009850024	0.000691769	0.0384874	0.4041	3.55672	0.305612	0.278153	0.131688	0.284547	0.03613561	0.272585
2119	1	-3741.211	-3724.973	-16.2381	0.2180979	0.1554431	0.2640655	-0.2235066	0.00963647	0.559231	0.00866747	0.0102615	0.409436	0.0027676	0.2469877	7.33016e-05	0.0126383	0.258176	3.72911	0.298576	0.318656	0.124626	0.258143	0.02348108	10.51858
2120	0	-3740.664	-3725.466	-15.19781	0.2336691	0.2115829	0.2665516	-0.0703629	0.00892585	0.44567	0.00780725	0.00724407	0.524421	0.00593105	0.1046802	0.000775157	0.0407135	0.413206	3.5453	0.318921	0.284314	0.138571	0.258194	0.03431729	3.050363
2121	1	-3736.417	-3720.636	-15.78062	0.2377981	0.1985805	0.2926309	0.131979	0.009639	0.559378	0.0147363	0.00393522	0.409543	0.00276833	0.02470287	0.000505617	0.0329606	0.379943	3.58659	0.299977	0.314029	0.116105	0.269889	0.1566819	0.1576626
2122	0	-3737.099	-3722.527	-14.57223	0.2471344	0.1991922	0.3114291	-0.004974713	0.0136219	0.555779	0.00816487	0.00762927	0.409726	0.00507909	0.00653015	0.00051653	0.0333107	0.381546	3.58463	0.286323	0.298523	0.138432	0.276723	0.001555438	4.198272
2123	1	-3736.919	-3721.618	-15.30109	0.1989518	0.1765837	0.3625446	0.0338405	0.00697101	0.55553	0.013047	0.0121733	0.411148	0.00113012	0.001444167	0.000212558	0.0214518	0.319858	3.65848	0.299859	0.308579	0.133378	0.258185	0.03528467	0.04092902
2124	0	-3736.49	-3720.351	-16.13864	0.2738437	0.2052322	0.3042955	-0.01508729	0.0120275	0.49073	0.00720924	0.00261504	0.481944	0.00547451	0.1092459	0.000633431	0.0368474	0.397175	3.56534	0.291278	0.303928	0.142523	0.26227	0.09415861	1.160233
2125	1	-3733.262	-3717.464	-15.7982	0.2009393	0.1830003	0.3464074	-0.1099903	0.00922883	0.562426	0.0125299	0.00409295	0.411458	0.000264571	0.1156882	0.00027966	0.0245798	0.337859	3.63728	0.293539	0.306293	0.120074	0.280094	0.005697875	20.30374
2126	0	-3743.048	-3726.513	-16.53479	0.2653711	0.2760428	0.237357	-0.2143286	0.0155402	0.513397	0.00384525	0.0140969	0.44114	0.0119804	0.2713802	0.00355357	0.0860408	0.553288	3.35712	0.303887	0.299786	0.130481	0.265845	0.05705156	4.756753
2127	1	-3733.51	-3717.229	-16.28178	0.2006039	0.1915444	0.3704734	0.09433176	0.00740069	0.58051	0.00906346	0.00957969	0.392825	0.000621591	0.02765634	0.000391623	0.0290443	0.361232	3.60933	0.30812	0.30827	0.118989	0.264621	0.1219881	0.2267135
2128	0	-3738.651	-3723.329	-15.32119	0.2711929	0.191857	0.2661007	-0.09562144	0.0119582	0.536997	0.00381391	0.0106132	0.428932	0.007686	0.1230051	0.000396252	0.0292138	0.362073	3.60832	0.311735	0.31925	0.109092	0.259924	0.02738369	4.491912
2129	1	-3735.262	-3718.231	-17.03091	0.1987017	0.1651797	0.3858532	0.05503056	0.00890299	0.530455	0.00955566	0.00907218	0.440879	0.00113434	0.08633029	0.000123823	0.0164023	0.286994	3.69648	0.311413	0.294606	0.132053	0.261928	0.1413608	0.6107086
2130	0	-3736.617	-3719.997	-16.62041	0.2365102	0.1770998	0.2980338	0.1143651	0.0146732	0.539031	0.00627076	0.0119811	0.422035	0.00600833	0.07889167	0.00021746	0.0216959	0.321319	3.65677	0.302615	0.299959	0.130329	0.267098	0.1932567	0.4082221
2131	1	-3734.343	-3718.653	-15.69014	0.2198088	0.2041232	0.3523684	0.05539722	0.0102835	0.545983	0.00672956	0.0110408	0.422219	0.00374395	0.02016916	0.000610696	0.0361875	0.394333	3.56887	0.297358	0.306335	0.135383	0.260924	0.07556638	0.2669065
2132	0	-3737.056	-3719.781	-17.27578	0.2495888	0.1928874	0.2933376	0.02477919	0.0152234	0.542678	0.00355016	0.0104481	0.424891	0.00320928	0.1648148	0.000411787	0.0297756	0.364841	3.60497	0.291893	0.30132	0.124572	0.282216	0.189594	0.8693039
2133	1	-3737.76	-3719.044	-18.71587	0.2267124	0.2061175	0.3232881	0.4035029	0.010421	0.553279	0.00681949	0.00587523	0.422722	0.000883787	0.05142777	0.000652001	0.0373775	0.399434	3.56254	0.289932	0.306235	0.130354	0.273478	0.4549307	0.1130453
2134	0	-3742.197	-3725.106	-17.09033	0.2504792	0.2070976	0.3076557	-0.1919147	0.0125182	0.620413	0.00291928	0.0143287	0.349386	0.000434612	0.2553032	0.000673003	0.0379679	0.401927	3.55943	0.277295	0.314741	0.119527	0.288438	0.06338847	4.027597
2135	1	-3736.096	-3717.738	-18.35773	0.2178623	0.1737518	0.3022389	0.1931633	0.010389	0.551583	0.00883981	0.006882	0.421426	0.000881077	0.1433447	0.000187104	0.0201356	0.311797	3.66788	0.309753	0.308942	0.129333	0.251972	0.336508	0.4259771
2136	0	-3741.41	-3725.449	-15.96119	0.2865318	0.1827351	0.22937	-0.1931117	0.0104091	0.530545	0.0063238	0.0172922	0.435173	0.000256871	0.2308244	0.000276613	0.0244466	0.337122	3.63815	0.298294	0.285865	0.126634	0.289207	0.03771276	6.120593
2137	1	-3736.856	-3720.475	-16.38124	0.224313	0.1998085	0.322551	-0.1894576	0.0126474	0.545375	0.00578085	0.0138395	0.416683	0.00567389	0.2038399	0.000527695	0.0336651	0.383158	3.58265	0.292886	0.286011	0.137333	0.28377	0.01438236	14.17291
2138	0	-3743.175	-3726.924	-16.25128	0.2760045	0.1948985	0.3264843	0.1057835	0.00508712	0.488462	0.0125392	0.0186179	0.474681	0.000612789	0.04164439	0.000443365	0.0308852	0.370213	3.59846	0.298124	0.285242	0.136752	0.279882	0.1474279	0.2824729
2139	1	-3738.562	-3723.186	-15.37591	0.2155584	0.1822079	0.2956304	-0.06953637	0.0142386	0.487521	0.0031837	0.00386464	0.483782	0.0074105	0.09776134	0.000270627	0.0241828	0.335656	3.63989	0.295569	0.324616	0.126912	0.252902	0.02822497	3.463647
2140	0	-3737.918	-3722.012	-15.9057	0.2781397	0.1994197	0.2711136	-0.07795628	0.0120387	0.487544	0.00577258	0.0185829	0.473789	0.00227265	0.1442385	0.000520632	0.0334414	0.382142	3.5839	0.291118	0.309706	0.129266	0.26991	0.06628226	2.176126
2141	1	-3740.789	-3726.744	-14.04488	0.3031773	0.215272	0.2267585	0.03419761	0.00966423	0.477727	0.00995038	0.0136488	0.474063	0.0149462	0.004873417	0.000866858	0.0430242	0.42233	3.53378	0.277718	0.310322	0.142524	0.269436	0.03907103	0.1247322
2142	0	-3740.348	-3724.893	-15.45521	0.2881383	0.1821143	0.2422061	-0.1527048	0.0140754	0.484887	0.00831693	0.0186781	0.471207	0.00283582	0.1730792	0.000269574	0.0241361	0.335396	3.6402	0.300966	0.302427	0.134451	0.262156	0.02037442	8.494927
2143	1	-3741.045	-3724.423	-16.62231	0.3001424	0.2457401	0.2542711	0.06673733	0.0121657	0.483357	0.00727111	0.00949555	0.479651	0.00805953	0.1203756	0.00191913	0.0636312	0.492416	3.44203	0.294264	0.299937	0.145844	0.259956	0.1871129	0.6433312
2144	0	-3744.83	-3730.857	-13.97366	0.3002148	0.2578951	0.2149793	-0.03483117	0.0125636	0.485987	0.0161789	0.0124292	0.472276	0.000565885	0.04326303	0.00250031	0.0724479	0.517842	3.40721	0.290144	0.309092	0.135147	0.265616	0.008431857	5.130902
2145	1	-3737.054	-3721.841	-15.21266	0.3005005	0.2251053	0.2268272	-0.06044726	0.0174944	0.579261	0.00673288	0.00749464	0.377107	0.0119096	0.1208255	0.00114705	0.0493975	0.445969	3.50349	0.2839	0.285383	0.131725	0.298992	0.06037823	2.001143
2146	0	-3740.681	-3722.604	-18.07688	0.3067763	0.2115337	0.2589621	0.1065294	0.00784623	0.532275	0.00995686	0.0178382	0.431764	0.000320143	0.1799542	0.000773982	0.040683	0.413084	3.54546	0.295298	0.309095	0.136251	0.259356	0.2864836	0.6281484
2147	1	-3735.674	-3720.944	-14.73006	0.29871	0.2077196	0.2403748	-0.001607558	0.01761	0.583092	0.0067774	0.0022897	0.379601	0.0106303	0.05536227	0.000686572	0.0383443	0.403503	3.55747	0.291479	0.308506	0.119848	0.280167	0.05375471	1.029905
2148	0	-3735.605	-3721.206	-14.39844	0.3053153	0.2240222	0.2248436	0.07819929	0.0120491	0.564276	0.00748218	0.00888496	0.40723	7.86072e-05	0.005241091	0.00111355	0.0486811	0.443413	3.50679	0.312134	0.303724	0.117158	0.266984	0.08344038	0.06281241
2149	1	-3742.343	-3727.766	-14.57749	0.2971192	0.2130136	0.2142532	-0.1240672	0.0176081	0.583028	0.00768428	0.00149004	0.37956	0.0106292	0.1243411	0.000809883	0.0416042	0.416761	3.54082	0.293283	0.297528	0.118266	0.290923	0.0002738727	454.0105
2150	0	-3740.748	-3724.958	-15.79053	0.2866269	0.2371593	0.2368126	0.1078118	0.0101719	0.571909	0.0160054	0.0105981	0.391256	5.96867e-05	0.06254058	0.00156636	0.0575863	0.473613	3.46723	0.296891	0.307578	0.130927	0.264604	0.1703524	0.3671247
2151	1	-3741.219	-3726.331	-14.88831	0.3037226	0.216971	0.2275955	0.04364888	0.0094848	0.592558	0.00535609	0.000959356	0.383275	0.00836731	0.04799697	0.000911493	0.0441037	0.426485	3.5285	0.31591	0.311943	0.112924	0.259223	0.09164585	0.5237223
2152	0	-3747.746	-3731.454	-16.29245	0.3634767	0.1714895	0.2191393	0.07944885	0.00933503	0.460764	0.019074	0.0097262	0.501045	5.51748e-05	0.1100009	0.000168466	0.0191133	0.305308	3.67541	0.293769	0.299642	0.14802	0.258569	0.1894498	0.5806337
2153	1	-3738.759	-3722.437	-16.3223	0.2598979	0.1778074	0.2580527	0.214282	0.00794493	0.496355	0.0151679	0.00184177	0.471681	0.00700887	0.03196205	0.000224318	0.0220328	0.323319	3.65442	0.311087	0.31509	0.124146	0.249676	0.246244	0.1297983
2154	0	-3743.526	-3723.999	-19.52721	0.3203386	0.2331181	0.2345969	0.5734728	0.0117078	0.514224	0.0128353	0.00875303	0.452301	0.000178548	0.03939065	0.00141609	0.0547988	0.464507	3.47928	0.30704	0.298628	0.128369	0.265963	0.6128634	0.06427313
2155	1	-3738.774	-3723.291	-15.48295	0.2703204	0.2056183	0.2774803	-0.09180803	0.00908622	0.535335	0.0150296	0.00303117	0.428514	0.00900374	0.1253384	0.000641484	0.0370783	0.398161	3.56412	0.28731	0.31627	0.139176	0.257244	0.03353036	3.738057
2156	0	-3742.898	-3725.31	-17.58839	0.314104	0.1942507	0.2420638	0.1412556	0.0129168	0.456932	0.013952	0.0171042	0.49901	8.45688e-05	0.1457201	0.000433011	0.030526	0.368487	3.60055	0.288226	0.295924	0.146458	0.269391	0.2869757	0.5077786
2157	1	-3737.198	-3722.618	-14.58053	0.2550011	0.1717734	0.2541266	-0.01354671	0.00870329	0.509962	0.0138381	0.00331964	0.454865	0.00931152	0.04565199	0.000170725	0.0192402	0.306125	3.67446	0.282075	0.304731	0.131702	0.281492	0.03210527	1.421947
2158	0	-3738.367	-3723.49	-14.8762	0.2970608	0.1977332	0.2578897	-0.05355787	0.0128659	0.511855	0.0105833	0.00694233	0.45758	0.000172937	0.08075132	0.000490771	0.0324781	0.377716	3.58932	0.280432	0.312922	0.125958	0.280687	0.02719345	2.969514
2159	1	-3741.792	-3721.08	-20.7114	0.2485777	0.2039926	0.296546	0.06693445	0.0082755	0.506701	0.00691632	0.00103997	0.467497	0.00957012	0.3318227	0.000608058	0.0361101	0.393998	3.56928	0.294291	0.301595	0.134094	0.27002	0.3987571	0.8321423
2160	0	-3741.911	-3727.072	-14.83941	0.298522	0.255476	0.2221721	0.07475078	0.0199212	0.497305	0.0111963	0.00373411	0.467596	0.000248248	0.03353511	0.00237685	0.0706721	0.512892	3.41406	0.282505	0.326715	0.131583	0.259197	0.1082859	0.3096905
2161	1	-3743.587	-3727.526	-16.06043	0.3009654	0.1738687	0.260992	0.08346696	0.0168794	0.504002	0.00621787	0.000429103	0.465008	0.00746342	0.07880197	0.000188107	0.0201892	0.312131	3.66749	0.286282	0.300883	0.138532	0.274302	0.1622689	0.4856258
2162	0	-3744.993	-3730.106	-14.88673	0.3521074	0.245341	0.1845277	0.1098354	0.0196755	0.499133	0.0170944	0.00109586	0.461829	0.00117236	0.03689594	0.00190169	0.0633465	0.491557	3.44319	0.273287	0.307216	0.138126	0.281371	0.1467313	0.2514524
2163	1	-3743.459	-3729.042	-14.41701	0.2985769	0.1760578	0.2910581	-0.004442412	0.0156065	0.502673	0.00722758	0.00108917	0.463781	0.0096228	0.009043852	0.000207647	0.0212043	0.318366	3.66022	0.290565	0.322318	0.136245	0.250872	0.004601441	1.965439
2164	0	-3742.493	-3724.973	-17.51948	0.328459	0.2362415	0.2052039	0.4309353	0.0170324	0.499976	0.0143006	0.00479338	0.462609	0.00128893	0.01452054	0.00153135	0.0569497	0.471559	3.46996	0.306272	0.289892	0.128956	0.274879	0.4454558	0.03259704
2165	1	-3747.065	-3728.428	-18.63687	0.2164622	0.1650004	0.3116571	0.3089434	0.0212192	0.501378	0.0055099	0.00393535	0.462587	0.00537019	0.08717101	0.000122702	0.0163284	0.286469	3.69708	0.312233	0.296644	0.126507	0.264615	0.3961144	0.2200652
2166	0	-3747.313	-3731.015	-16.29799	0.2959719	0.2273615	0.2260302	-0.1284083	0.0062859	0.428344	0.0129184	0.00914074	0.541907	0.00140342	0.2162224	0.001219	0.0509006	0.451254	3.49663	0.339038	0.279068	0.140287	0.241607	0.08781403	2.462276
2167	1	-3745.767	-3726.938	-18.82914	0.3045483	0.2411494	0.2075906	-0.3537362	0.0165118	0.554931	0.00831855	0.0156671	0.401098	0.00347379	0.4822118	0.00172462	0.0603769	0.482446	3.45545	0.271727	0.309905	0.139335	0.279034	0.1284756	3.753333
2168	0	-3739.289	-3721.983	-17.30533	0.2843041	0.2212701	0.2474559	-0.3618545	0.0131069	0.48085	0.0114055	0.010582	0.478445	0.00561041	0.3832083	0.00103141	0.0468764	0.436866	3.51523	0.319088	0.283241	0.147169	0.250502	0.02135376	17.9457
2169	1	-3748.013	-3727.302	-20.71145	0.2918085	0.2749036	0.2304861	0.5013768	0.0150525	0.526145	0.00879012	0.0169516	0.42939	0.00367072	0.146216	0.00348077	0.0851754	0.551148	3.3602	0.319291	0.271604	0.136283	0.272821	0.6475928	0.2257839
2170	0	-3739.856	-3721.568	-18.28809	0.2570818	0.2055084	0.2705894	-0.3805576	0.0122513	0.503834	0.0109177	0.00506462	0.45798	0.00995268	0.4392319	0.000639185	0.0370125	0.397881	3.56447	0.313854	0.287739	0.142802	0.255605	0.05867429	7.485935
2171	1	-3748.015	-3731.715	-16.30035	0.283071	0.1608729	0.2661847	-0.2020496	0.0145493	0.546584	0.0056059	0.00855451	0.420623	0.00408361	0.2317485	9.89678e-05	0.0146735	0.274323	3.7109	0.318083	0.30828	0.117344	0.256293	0.02969896	7.803256
2172	0	-3738.124	-3722.794	-15.32981	0.2535414	0.2046656	0.2611493	0.1573187	0.0174881	0.43209	0.00984711	0.00442607	0.52933	0.00681793	0.001525575	0.000621743	0.0365097	0.395725	3.56714	0.295892	0.311039	0.132005	0.261064	0.1588443	0.009604215
2173	1	-3737.513	-3721.85	-15.66264	0.2555144	0.215925	0.2819371	0.1397208	0.00792667	0.544672	0.00610528	0.0157561	0.419152	0.00638735	0.0185506	0.000883831	0.043438	0.42393	3.53175	0.295071	0.308389	0.121642	0.274897	0.1582714	0.1172075
2174	0	-3737.986	-3722.287	-15.6989	0.2547995	0.1966888	0.2991632	0.06671486	0.021148	0.507399	0.00501739	0.00334553	0.455221	0.00786936	0.04544382	0.000472904	0.0318873	0.374961	3.59268	0.286906	0.288259	0.143086	0.28175	0.1121587	0.4051743
2175	1	-3740.078	-3724.917	-15.16063	0.2571156	0.1816503	0.2332738	0.1284904	0.0175548	0.537882	0.01035	0.0155033	0.412425	0.00628483	0.02272671	0.000264401	0.0239052	0.334103	3.64173	0.290973	0.283867	0.129079	0.296081	0.1512171	0.1502919
2176	0	-3740.558	-3724.696	-15.86228	0.2437185	0.2336432	0.279532	-0.06487137	0.0228921	0.495597	0.00700181	0.00100736	0.464983	0.00851835	0.1354783	0.00143505	0.0551587	0.465699	3.47771	0.29457	0.307715	0.134962	0.262753	0.07060695	1.918768
2177	1	-3738.772	-3721.8	-16.97246	0.2893404	0.2276729	0.2826978	-0.2301062	0.0149342	0.465306	0.00951913	0.00695999	0.498712	0.00456921	0.2775045	0.00122916	0.0511091	0.451979	3.49568	0.293755	0.282873	0.142721	0.280651	0.04739831	5.854735
