Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
6270	-3741.936	-3726.732	-15.20415	0.3199148	0.2614226	0.2130077	-0.1113843	0.0177027	0.524817	0.00563023	0.010868	0.428711	0.0122716	0.1521744	0.0026874	0.0750542	0.524963	3.3973	0.291626	0.313924	0.142204	0.252246	0.04079011	3.73067
6280	-3738.266	-3722.219	-16.04712	0.3180159	0.2044339	0.208402	-0.01486018	0.0159858	0.538503	0.00531821	0.0100565	0.420009	0.0101275	0.151842	0.000617008	0.036372	0.395131	3.56788	0.30678	0.28836	0.128663	0.276197	0.1369818	1.108483
6290	-3741.181	-3725.234	-15.94701	0.2647015	0.2099035	0.2888646	-0.09356153	0.0201889	0.509784	0.00728673	0.00356451	0.444719	0.0144575	0.1468616	0.000735729	0.039677	0.409007	3.55058	0.306567	0.302997	0.12507	0.265366	0.05330011	2.755372
6300	-3737.989	-3723.285	-14.70423	0.2630881	0.2391539	0.2946992	-0.01976096	0.0159584	0.512842	0.00864071	0.000628569	0.447386	0.0145442	0.03211267	0.00164423	0.0589767	0.478048	3.46133	0.276167	0.316007	0.124643	0.283183	0.01235171	2.599856
6310	-3748.183	-3732.874	-15.30855	0.3113611	0.2708983	0.2247912	0.03229687	0.0094206	0.514202	0.00711521	0.00565859	0.448573	0.0150309	0.07803086	0.00323197	0.0821444	0.543536	3.37109	0.272398	0.30201	0.146027	0.279565	0.1103277	0.7072643
6320	-3742.708	-3723.138	-19.56967	0.2712601	0.2226368	0.2650663	-0.3858081	0.0182964	0.493539	0.0086591	0.00474893	0.46729	0.00746622	0.5140926	0.00107167	0.0477698	0.440127	3.51103	0.307454	0.274859	0.14819	0.269498	0.1282846	4.007439
6330	-3738.218	-3723.875	-14.34339	0.2756553	0.219165	0.2210852	-0.01261492	0.0129845	0.490588	0.0117035	0.0129601	0.464495	0.00726918	0.05001071	0.000971429	0.0455115	0.431806	3.52171	0.290647	0.313364	0.14096	0.255029	0.03739579	1.337335
6340	-3740.285	-3723.869	-16.41624	0.2790079	0.2003257	0.2181121	-0.3076529	0.012235	0.550761	0.0103407	0.011451	0.410408	0.00480462	0.3212223	0.000537195	0.0339636	0.384507	3.58099	0.316265	0.299755	0.12489	0.25909	0.01356941	23.67254
6350	-3736.976	-3721.42	-15.55567	0.2744871	0.2099663	0.2548699	0.1728825	0.0120678	0.585243	0.0102664	0.00390367	0.38378	0.00473898	0.0102363	0.00073718	0.0397157	0.409165	3.55038	0.28346	0.300146	0.130401	0.285994	0.1831188	0.0558998
6360	-3736.597	-3722.213	-14.38406	0.2937101	0.1896121	0.2344945	0.04655237	0.0124502	0.552747	0.00969633	0.00518187	0.408038	0.0118863	0.01443123	0.000363874	0.0280058	0.356007	3.61562	0.292896	0.304623	0.128006	0.274476	0.0609836	0.2366412
6370	-3740.474	-3726.564	-13.9101	0.2999465	0.2291798	0.2448022	-0.0006793702	0.0148478	0.479889	0.00189435	0.00257861	0.486615	0.0141753	0.004418006	0.00127913	0.0521223	0.455476	3.49112	0.320782	0.286684	0.132262	0.260273	0.003738635	1.181716
6380	-3738.038	-3722.944	-15.09373	0.2571405	0.2098643	0.2719206	0.09054626	0.0169781	0.583344	0.000349951	0.0032802	0.387796	0.00825226	0.01373867	0.000734827	0.039653	0.408909	3.5507	0.295599	0.304899	0.13613	0.263371	0.1042849	0.1317417
6390	-3743.343	-3728.257	-15.08608	0.2592272	0.1999329	0.2865355	0.0966009	0.0172943	0.503104	0.00046603	0.00426908	0.466388	0.0084789	0.002381114	0.000529969	0.0337368	0.383483	3.58225	0.269896	0.323917	0.116819	0.289368	0.09898202	0.02405603
6400	-3743.14	-3726.463	-16.67664	0.3001224	0.2244649	0.2389582	0.2978925	0.0251265	0.539592	0.00123854	0.00127406	0.423517	0.00925152	0.01784037	0.00112716	0.0489735	0.444459	3.50544	0.311613	0.272717	0.143832	0.271837	0.3157329	0.05650465
6410	-3740.721	-3726.374	-14.34772	0.3011273	0.1981335	0.2287558	-0.02699734	0.0190511	0.534667	0.00124605	0.00289556	0.419652	0.0224881	0.05293304	0.000497745	0.0327056	0.378769	3.58803	0.274383	0.310372	0.136046	0.279199	0.0259357	2.040934
6420	-3737.208	-3721.185	-16.0223	0.275069	0.2103089	0.2699286	-0.04403693	0.0192133	0.53922	0.00551023	0.00292022	0.423225	0.00991206	0.1366669	0.000745118	0.0399264	0.410024	3.5493	0.295524	0.293463	0.135165	0.275848	0.09262999	1.475407
6430	-3741.008	-3723.656	-17.3525	0.2511658	0.2068032	0.2584503	-0.1193995	0.0191367	0.53707	0.00759843	0.00290857	0.421537	0.0117493	0.2576098	0.000666646	0.0377902	0.401179	3.56036	0.277566	0.292207	0.142977	0.28725	0.1382103	1.863898
6440	-3737.58	-3722.053	-15.52709	0.2485783	0.1858967	0.2494989	0.132395	0.0190857	0.478188	0.00804521	0.00479699	0.482834	0.00705004	0.03389056	0.000314567	0.026056	0.34586	3.62777	0.304248	0.285731	0.14792	0.262101	0.1662856	0.2038094
6450	-3737.317	-3722.632	-14.68492	0.2618042	0.1798767	0.245123	0.07403129	0.0170787	0.513653	0.00415298	0.00515276	0.452602	0.00736069	0.01317146	0.000245296	0.0230322	0.329142	3.64758	0.284687	0.302956	0.130638	0.281719	0.08720275	0.1510441
6460	-3738.079	-3722.735	-15.34459	0.253456	0.1808672	0.2957344	-0.02537992	0.0126422	0.502566	0.00697618	0.0131931	0.460262	0.00436143	0.07170206	0.000255835	0.0235179	0.331916	3.64431	0.301057	0.301143	0.135938	0.261863	0.04632215	1.5479
6470	-3740.868	-3722.151	-18.71706	0.2321011	0.2002805	0.2739612	0.04154646	0.0126787	0.504018	0.00843115	0.00701581	0.461592	0.00626492	0.2499201	0.000536361	0.0339375	0.38439	3.58114	0.315675	0.305826	0.138145	0.240354	0.2914665	0.8574572
6480	-3745.143	-3729.807	-15.33607	0.3404642	0.2165846	0.2085034	0.1945488	0.0273355	0.559991	0.00694512	0.00920661	0.384886	0.0116351	0.008045479	0.000901207	0.0438574	0.425542	3.5297	0.260071	0.301042	0.133216	0.30567	0.2025943	0.03971227
6490	-3747.829	-3730.618	-17.21085	0.3224895	0.2374927	0.2113772	-0.3124887	0.0150344	0.545922	0.0101808	0.00803397	0.413884	0.00694506	0.3600899	0.0015792	0.057818	0.474357	3.46625	0.289381	0.290946	0.136412	0.283261	0.04760128	7.564712
6500	-3747.342	-3731.144	-16.19841	0.338483	0.2641187	0.235833	-0.2549742	0.0200556	0.536667	0.00618323	0.00174947	0.421637	0.0137074	0.2649201	0.00283609	0.0770591	0.530329	3.38978	0.296417	0.296104	0.132448	0.275031	0.009945899	26.63611
6510	-3743.421	-3728.714	-14.7064	0.3464296	0.190952	0.2134961	-0.1000698	0.0227286	0.487958	0.00572841	0.00014129	0.477833	0.00561039	0.1151595	0.000382959	0.0287242	0.359634	3.61126	0.288628	0.311285	0.130257	0.26983	0.01508964	7.631693
6520	-3745.634	-3730.949	-14.68514	0.3538779	0.2389476	0.1849336	0.01136086	0.0213065	0.51316	0.00866246	0.000774631	0.447935	0.00816186	0.07599976	0.00163606	0.0588325	0.477591	3.46194	0.287776	0.297761	0.148776	0.265687	0.08736063	0.8699544
6530	-3745.358	-3729.218	-16.14062	0.3555295	0.2181313	0.2065495	-0.07463028	0.0199824	0.481271	0.0141658	0.000510303	0.474796	0.00927421	0.1859794	0.000942866	0.0448463	0.429305	3.52491	0.290402	0.272963	0.148056	0.28858	0.1113492	1.670237
6540	-3748.277	-3731.079	-17.19854	0.3522913	0.1936579	0.2297319	0.1259628	0.0219995	0.460849	0.0141445	0.00497991	0.487537	0.0104899	0.1344208	0.000423687	0.0301987	0.366904	3.60247	0.290475	0.305251	0.146725	0.257549	0.2603836	0.5162415
6550	-3740.042	-3725.84	-14.2027	0.3461262	0.2308705	0.199277	0.07648857	0.0206057	0.460828	0.0150579	0.00632116	0.493041	0.00414579	0.007558687	0.00133679	0.0532663	0.459372	3.48603	0.302834	0.295775	0.152938	0.248454	0.08404726	0.08993377
6560	-3743.13	-3728.566	-14.56416	0.3234339	0.2212406	0.2004637	0.1225363	0.0229786	0.513895	0.0167919	0.00401611	0.436975	0.00534298	0.004960893	0.00103055	0.0468571	0.436796	3.51532	0.287058	0.306793	0.142119	0.264029	0.1274972	0.03890983
6570	-3741.129	-3725.554	-15.57471	0.3185873	0.2124881	0.2287552	0.1663146	0.0225727	0.52083	0.014358	0.00868421	0.429257	0.00429719	0.02522341	0.000797005	0.0412762	0.415458	3.54247	0.299792	0.281709	0.141984	0.276515	0.191538	0.1316888
6580	-3744.403	-3726.361	-18.04252	0.3050045	0.2125432	0.2315114	0.04870296	0.0112647	0.501257	0.0153301	0.00927216	0.458319	0.00455654	0.22137	0.000798349	0.0413105	0.415595	3.5423	0.279511	0.319424	0.146119	0.254946	0.270073	0.8196674
6590	-3742.491	-3727.234	-15.2564	0.3270697	0.1951523	0.2286998	-0.02960005	0.0116181	0.497928	0.018409	0.00968265	0.461112	0.00125067	0.1061766	0.000447471	0.0310265	0.370888	3.59764	0.320727	0.282214	0.144311	0.252749	0.0765765	1.386542
6600	-3743.177	-3727.8	-15.37746	0.3313923	0.2107964	0.1936879	-0.117344	0.0107053	0.494655	0.018288	0.0165285	0.45808	0.00174312	0.1764709	0.000756515	0.0402269	0.411243	3.54777	0.301221	0.299228	0.141395	0.258155	0.05912689	2.984613
6610	-3745.156	-3730.235	-14.92144	0.3276784	0.2050281	0.2102223	-0.05412757	0.0101397	0.468517	0.0173217	0.0156551	0.48764	0.00072618	0.1075006	0.000629204	0.0367257	0.396653	3.56599	0.298418	0.310401	0.130973	0.260208	0.05337304	2.014137
6620	-3746.422	-3731.574	-14.84771	0.3523901	0.256121	0.2130342	-0.1277843	0.0217954	0.425554	0.0150895	0.0139337	0.522937	0.00069032	0.1378106	0.00240939	0.0711446	0.514217	3.41223	0.281894	0.297192	0.138957	0.281958	0.01002628	13.74494
6630	-3742.401	-3725.187	-17.214	0.2879615	0.222267	0.2260627	-0.3536462	0.0222256	0.433953	0.00670131	0.0034008	0.533257	0.000462309	0.3813801	0.00106067	0.0475275	0.439247	3.51217	0.286526	0.279561	0.15546	0.278454	0.02773388	13.75141
6640	-3737.692	-3722.519	-15.17349	0.2902423	0.219604	0.2445188	0.1056394	0.00982561	0.517902	0.00936371	0.00380288	0.454727	0.00437913	0.02481905	0.000983736	0.045795	0.432865	3.52036	0.299952	0.289319	0.151536	0.259193	0.1304584	0.1902449
6650	-3733	-3718.148	-14.85267	0.2878531	0.20437	0.2831585	0.02225926	0.0112302	0.518687	0.00920091	0.00380864	0.455416	0.00165717	0.02614163	0.000615706	0.036334	0.394967	3.56808	0.303081	0.295838	0.132956	0.268125	0.04840089	0.5401064
6660	-3737.46	-3723.289	-14.17057	0.2928837	0.2156121	0.2315428	0.04491971	0.0199297	0.492185	0.003582	0.00674182	0.474807	0.0027551	0.005107865	0.000875669	0.0432395	0.423164	3.53272	0.298517	0.278838	0.147076	0.275569	0.05002757	0.102101
6670	-3736.236	-3721.428	-14.80842	0.2836694	0.248796	0.2533801	0.06425859	0.019432	0.491209	0.00489322	0.00149913	0.478354	0.00461191	0.0199735	0.00205612	0.0658218	0.49894	3.43318	0.289457	0.309764	0.132491	0.268288	0.08423209	0.2371246
6680	-3741.477	-3725.989	-15.488	0.2535348	0.2216838	0.2735635	0.009218853	0.0201639	0.509711	0.00919844	0.00104892	0.448429	0.0114486	0.07844167	0.00104349	0.0471463	0.437855	3.51395	0.289248	0.306119	0.152979	0.251653	0.08766052	0.8948346
6690	-3739.143	-3723.84	-15.3037	0.2724221	0.1949787	0.2449285	0.128068	0.0164754	0.486358	0.00972161	0.00141064	0.473934	0.0120998	0.02146008	0.000444659	0.0309298	0.370426	3.5982	0.298267	0.28829	0.154548	0.258895	0.1495281	0.1435187
6700	-3740.438	-3725.417	-15.02135	0.2797409	0.2546361	0.2720448	-0.04322952	0.0139496	0.498745	0.0125303	0.00227625	0.468761	0.00373759	0.07501905	0.0023349	0.0700579	0.511161	3.41645	0.286649	0.281959	0.145288	0.286105	0.03178953	2.359867
6710	-3742.174	-3724.02	-18.15362	0.2735554	0.2008432	0.2303225	0.01993468	0.0138328	0.49457	0.0116387	0.0067	0.464837	0.00842111	0.2481117	0.000546822	0.0342633	0.385855	3.57933	0.286216	0.285952	0.128769	0.299062	0.2680464	0.9256297
6720	-3737.409	-3722.063	-15.34588	0.2583281	0.1971261	0.2470404	0.1247046	0.0169212	0.469382	0.0061868	0.00809664	0.484702	0.014712	0.02627237	0.000480329	0.0321342	0.376116	3.59127	0.296139	0.289319	0.130293	0.284249	0.150977	0.1740158
6730	-3738.289	-3721.465	-16.82428	0.2547402	0.2144271	0.2494485	0.3459995	0.0158867	0.530092	0.00770164	0.00686924	0.427133	0.0123178	0.003040773	0.000845229	0.0424909	0.420252	3.53641	0.295821	0.29241	0.123303	0.288466	0.3490403	0.008711811
6740	-3736.18	-3720.761	-15.419	0.24937	0.1985343	0.2796014	-0.06667151	0.0122844	0.534544	0.0124004	0.00407673	0.43072	0.0059751	0.1078933	0.000504799	0.0329342	0.379822	3.58674	0.29386	0.318337	0.128609	0.259195	0.04122177	2.617386
6750	-3743.649	-3727.202	-16.44703	0.2937449	0.2010758	0.2489029	-0.2366223	0.0107376	0.609209	0.00832801	0.00126923	0.357489	0.0129679	0.2702317	0.00055119	0.0343984	0.38646	3.57859	0.30082	0.308222	0.119627	0.271331	0.03360942	8.040356
6760	-3736.138	-3720.283	-15.85522	0.2440296	0.1746148	0.296424	-0.08790209	0.0100327	0.56922	0.00535979	0.00295059	0.403291	0.00914639	0.1338456	0.000194605	0.0205324	0.31426	3.66501	0.296422	0.318947	0.125521	0.259111	0.04594351	2.913265
6770	-3739.726	-3722.963	-16.76304	0.2199923	0.1846909	0.2810945	-0.08581143	0.00894923	0.507746	0.0140028	0.00263194	0.456117	0.0105535	0.1996397	0.000299669	0.0254367	0.342539	3.63172	0.303891	0.3023	0.139702	0.254108	0.1138283	1.753868
6780	-3738.501	-3723.994	-14.50688	0.2248153	0.1629235	0.2856584	-0.03198644	0.00971083	0.495272	0.00994658	0.00490077	0.471033	0.00913645	0.03203636	0.000110273	0.0154842	0.280372	3.70403	0.328936	0.297617	0.128356	0.245091	4.991952e-05	641.7603
6790	-3741.54	-3724.96	-16.58003	0.2223606	0.217757	0.303419	-0.2566224	0.00981209	0.489276	0.0100503	0.00697893	0.475945	0.00793782	0.2623023	0.000932666	0.0446063	0.428397	3.52606	0.326122	0.292179	0.136025	0.245674	0.005679852	46.18118
6800	-3738.725	-3723.17	-15.55466	0.2024973	0.1676331	0.3301769	0.07470124	0.0118255	0.466923	0.00820899	0.00389028	0.5008	0.00835235	0.0173667	0.000139955	0.0174316	0.294152	3.68828	0.311825	0.288951	0.15881	0.240414	0.09206794	0.1886292
6810	-3737.608	-3721.507	-16.10108	0.2086348	0.1666467	0.3342923	0.1711688	0.0100717	0.466406	0.00897137	0.00778741	0.500245	0.00651879	0.002056196	0.000133288	0.0170139	0.291279	3.69157	0.302539	0.296799	0.144168	0.256494	0.173225	0.01187009
6820	-3738.635	-3722.605	-16.03054	0.1936395	0.1858996	0.3487388	-0.07289316	0.0116734	0.525483	0.00843618	0.00503386	0.44261	0.00676405	0.1110916	0.000314604	0.0260575	0.345868	3.62776	0.281437	0.325362	0.138823	0.254378	0.03819841	2.908277
6830	-3736.982	-3719.752	-17.22937	0.1874311	0.1835148	0.3601268	-0.115913	0.0134426	0.51467	0.0080187	0.00517819	0.445759	0.012932	0.2003333	0.000285642	0.0248392	0.339286	3.63559	0.283289	0.293798	0.138801	0.284112	0.08442022	2.373048
6840	-3738.654	-3721.624	-17.03052	0.1870335	0.1806092	0.4346956	-0.02456352	0.00579835	0.52134	0.00812262	0.00556238	0.451536	0.00764069	0.09671694	0.000253059	0.023391	0.331195	3.64516	0.292844	0.305177	0.142101	0.259877	0.07215342	1.340435
6850	-3737.149	-3720.87	-16.2797	0.1803026	0.1854573	0.4087361	-0.08817909	0.0134417	0.578966	0.0052632	0.00524686	0.387812	0.00927033	0.0961002	0.000309078	0.0258295	0.344652	3.62921	0.297617	0.283955	0.143508	0.27492	0.007921108	12.13217
6860	-3738.439	-3721.571	-16.86802	0.1892476	0.1676148	0.3855845	0.1766363	0.0128797	0.56744	0.00498233	0.0051424	0.394143	0.0154134	0.01684922	0.000139829	0.0174238	0.294098	3.68834	0.306528	0.287985	0.134711	0.270777	0.1934855	0.08708258
6870	-3736.812	-3720.684	-16.12861	0.1862291	0.1965492	0.3594352	0.03378158	0.0121232	0.534112	0.0052753	0.00100845	0.436121	0.0113602	0.05677827	0.000470551	0.0318087	0.374592	3.59313	0.321969	0.281981	0.119099	0.276951	0.09055985	0.6269696
6880	-3734.75	-3719.403	-15.34742	0.1896182	0.1898847	0.3518371	0.0351681	0.0141599	0.548913	0.00508997	0.00216888	0.420799	0.00886949	0.0112009	0.0003677	0.0281513	0.356746	3.61473	0.297601	0.308528	0.118813	0.275058	0.04636901	0.2415602
6890	-3740.838	-3722.973	-17.8643	0.1725169	0.1638822	0.3775939	-0.216019	0.0143619	0.578776	0.00876121	0.000846884	0.39285	0.00440486	0.28167	0.000115884	0.015871	0.28319	3.70082	0.29533	0.304331	0.127568	0.272771	0.06565096	4.290417
6900	-3735.385	-3718.96	-16.42485	0.1943983	0.1627569	0.304229	-0.1260442	0.0148419	0.561094	0.00917609	0.00459019	0.40598	0.0043176	0.1897222	0.000109319	0.0154175	0.279882	3.70459	0.302202	0.295464	0.125557	0.276778	0.06367802	2.979399
6910	-3737.279	-3720.752	-16.52719	0.1788753	0.1913593	0.4202018	0.07210139	0.0136917	0.47398	0.00583139	0.00254374	0.495778	0.00817551	0.02418482	0.0003889	0.0289441	0.360732	3.60993	0.3011	0.309128	0.127682	0.26209	0.0962862	0.2511764
6920	-3738.668	-3720.349	-18.31888	0.1943955	0.1735864	0.4160566	0.2215969	0.0116101	0.546205	0.00471847	0.00220649	0.430047	0.00521269	0.06511045	0.000185691	0.02006	0.311324	3.66843	0.279462	0.302835	0.130067	0.287636	0.2867073	0.2270972
6930	-3736.034	-3720.054	-15.98059	0.1857281	0.155404	0.3950367	-0.0001557419	0.0115532	0.550462	0.00679288	0.00330807	0.41888	0.00900395	0.04092672	7.3138e-05	0.0126243	0.258059	3.72924	0.302412	0.304338	0.128021	0.265228	0.04077098	1.00382
6940	-3737.295	-3720.058	-17.23646	0.175417	0.1891919	0.3966684	-0.1752865	0.00748944	0.553536	0.00576197	0.00332654	0.421218	0.00866767	0.2109551	0.000358034	0.0277822	0.354866	3.61699	0.311745	0.299402	0.131752	0.257101	0.03566863	5.914303
6950	-3740.773	-3723.916	-16.85683	0.1692915	0.1683452	0.3874384	0.02635077	0.0118435	0.447709	0.00445458	0.0023562	0.526011	0.00762564	0.08994604	0.000144923	0.0177363	0.29622	3.6859	0.306051	0.291424	0.132856	0.269669	0.1162968	0.7734179
6960	-3745.275	-3729.178	-16.09743	0.1515356	0.1959525	0.3968118	0.01088018	0.0172734	0.444139	0.002437	0.00676793	0.521818	0.00756484	0.04294192	0.00046059	0.0314736	0.373012	3.59505	0.307174	0.31017	0.127857	0.254799	0.0538221	0.7978492
6970	-3738.673	-3722.016	-16.65735	0.1921792	0.1883599	0.3435713	-0.2088257	0.0119917	0.468129	0.00391301	0.00378113	0.509074	0.00311116	0.2221397	0.000346671	0.0273417	0.352602	3.61971	0.335824	0.286018	0.129571	0.248587	0.01331394	16.68475
6980	-3741.622	-3724.336	-17.28549	0.2428972	0.1886887	0.2874064	0.2266549	0.00968951	0.583407	0.00264606	0.00275975	0.393275	0.00822224	0.06898543	0.00035113	0.0275154	0.353498	3.61864	0.313558	0.292144	0.126566	0.267733	0.2956404	0.2333424
6990	-3748.257	-3729.617	-18.63999	0.2438404	0.20328	0.2717444	0.03728684	0.0113865	0.49684	0.00963554	0.0103223	0.462154	0.00966228	0.2425885	0.000593799	0.0356889	0.392164	3.57155	0.257152	0.318123	0.130315	0.29441	0.2798753	0.8667734
7000	-3738.948	-3723.965	-14.98306	0.2537395	0.2381265	0.2514327	0.1270568	0.00874273	0.496317	0.00960433	0.0102889	0.460656	0.0143904	0.001647784	0.00160381	0.0582593	0.475768	3.46437	0.320937	0.270705	0.140572	0.267786	0.1287046	0.01280283
7010	-3741.669	-3727.158	-14.51121	0.276717	0.1922854	0.2640453	0.0506373	0.00896555	0.477099	0.0110889	0.0166541	0.471435	0.0147571	0.003897198	0.000402658	0.0294468	0.363225	3.60693	0.295744	0.309725	0.124691	0.26984	0.0545345	0.07146298
7020	-3746.058	-3731.312	-14.74668	0.3013401	0.1632587	0.2802622	-0.0561331	0.00690621	0.56888	0.0159589	0.0120753	0.389114	0.00706551	0.061029	0.00011221	0.0156189	0.281358	3.70291	0.286022	0.328557	0.13102	0.254401	0.004895902	12.46532
7030	-3748.69	-3727.391	-21.29815	0.3248469	0.2460903	0.2434618	0.330566	0.00802531	0.507606	0.0185449	0.0102137	0.452168	0.00344231	0.2505126	0.00193452	0.0638813	0.493168	3.44102	0.315	0.304781	0.121158	0.25906	0.5810786	0.4311166
7040	-3744.267	-3728.844	-15.42378	0.3153582	0.2112134	0.2153088	-0.1319418	0.00763	0.557397	0.00617237	0.0277698	0.399228	0.0018023	0.1716362	0.000766361	0.0404846	0.412285	3.54646	0.324268	0.291471	0.126408	0.257853	0.0396944	4.323939
7050	-3742.828	-3727.094	-15.73477	0.3077401	0.1833035	0.2214607	-0.106601	0.0112223	0.555136	0.017997	0.0170598	0.397608	0.000976902	0.1763502	0.000283175	0.0247325	0.3387	3.63628	0.308344	0.29624	0.122619	0.272796	0.06974924	2.528346
7060	-3746.243	-3730.089	-16.15376	0.2229788	0.1824696	0.2451239	0.06783925	0.0121165	0.483093	0.00668506	0.0193819	0.475441	0.0032825	0.1067917	0.000273587	0.0243136	0.336384	3.63903	0.2841	0.32365	0.143085	0.249165	0.1746309	0.6115279
7070	-3738.559	-3723.871	-14.68775	0.2776329	0.193064	0.234501	-0.02797267	0.0129271	0.485414	0.00998116	0.0104768	0.477726	0.00347432	0.07150631	0.000414494	0.0298724	0.365314	3.6044	0.319455	0.294686	0.133831	0.252027	0.04353364	1.642553
7080	-3739.471	-3722.268	-17.20337	0.2861056	0.1925706	0.2801148	-0.09570455	0.0128941	0.484177	0.00677065	0.01045	0.476508	0.0092005	0.2246403	0.000406965	0.0296024	0.363991	3.606	0.31384	0.310156	0.12553	0.250474	0.1289357	1.742266
7090	-3736.35	-3719.914	-16.43545	0.2890053	0.1899355	0.2849747	0.1366458	0.0130359	0.502338	0.00702462	0.00544045	0.464857	0.00730393	0.05937087	0.000368416	0.0281785	0.356884	3.61457	0.31139	0.288738	0.132834	0.267038	0.1960166	0.3028869
7100	-3741.36	-3727.83	-13.53012	0.3596593	0.1835338	0.1857389	-0.02961132	0.0142042	0.553694	0.0166027	0.00707993	0.402147	0.00627147	0.03047992	0.000285865	0.0248488	0.339339	3.63553	0.292117	0.311071	0.134473	0.262339	0.0008685935	35.09112
7110	-3739.628	-3724.797	-14.83096	0.3182372	0.2370027	0.2035198	-0.04403095	0.0116055	0.550068	0.0133729	0.00708558	0.4093	0.0085677	0.1013361	0.00156035	0.0574776	0.473263	3.4677	0.288967	0.316587	0.124527	0.269919	0.05730518	1.768359
7120	-3748.226	-3731.864	-16.3623	0.3653216	0.2001876	0.1978832	-0.2992762	0.00872851	0.563082	0.0105493	0.00645275	0.399518	0.0116694	0.3107834	0.000534647	0.0338838	0.384147	3.58143	0.288535	0.301561	0.130357	0.279546	0.01150714	27.00787
7130	-3738.116	-3722.747	-15.36839	0.2981045	0.1947089	0.250648	0.1585003	0.00951948	0.519858	0.0115052	0.0106685	0.435722	0.0127269	0.007669774	0.000440317	0.0307799	0.369708	3.59907	0.317591	0.295581	0.118344	0.268485	0.16617	0.04615618
7140	-3742.017	-3726.721	-15.29577	0.2812057	0.2052562	0.2631826	-0.02343841	0.00836645	0.560392	0.00399337	0.00797206	0.404614	0.0146617	0.08721853	0.000633929	0.0368618	0.397236	3.56527	0.299687	0.272494	0.135457	0.292362	0.06378012	1.367488
